157_157_xxx,1.556,1.556,0.9,0.9
158_158_xxx,1.556,1.556,0.9,0.9
159_159_xxx,1.556,1.556,0.9,0.9
160_160_xxx,1.556,1.556,0.9,0.9
161_161_xxx,1.556,1.556,0.9,0.9
162_162_xxx,1.556,1.556,0.9,0.9
163_163_xxx,1.556,1.556,0.9,0.9
164_164_xxx,1.556,1.556,0.9,0.9
165_165_xxx,0.128,0.128,0.128,0.128
166_166_xxx,1.556,1.556,0.9,0.9
167_167_xxx,1.556,1.556,0.9,0.9
168_168_xxx,0.128,0.128,0.128,0.128
169_169_xxx,1.556,1.556,0.9,0.9
170_170_xxx,1.556,1.556,0.9,0.9
171_171_xxx,1.556,1.556,0.9,0.9
172_172_xxx,1.556,1.556,0.9,0.9
173_173_xxx,1.556,1.556,0.9,0.9
174_174_xxx,1.556,1.556,0.9,0.9
175_175_xxx,0.128,0.128,0.128,0.128
176_176_xxx,1.556,1.556,0.9,0.9
177_177_xxx,1.556,1.556,0.9,0.9
178_178_xxx,1.556,1.556,0.9,0.9
179_179_xxx,1.556,1.556,0.9,0.9
180_180_xxx,1.556,1.556,0.9,0.9
181_181_xxx,1.556,1.556,0.9,0.9
182_182_xxx,1.556,1.556,0.9,0.9
183_183_xxx,1.556,1.556,0.9,0.9
184_184_xxx,1.556,1.556,0.9,0.9
185_185_xxx,1.556,1.556,0.9,0.9
186_186_xxx,1.556,1.556,0.9,0.9
187_187_xxx,0.128,0.128,0.128,0.128
188_188_xxx,1.556,1.556,0.9,0.9
189_189_xxx,1.556,1.556,0.9,0.9
190_190_xxx,1.556,1.556,0.9,0.9
191_191_xxx,0.128,0.128,0.128,0.128
192_192_xxx,0.128,0.128,0.128,0.128
193_193_xxx,1.556,1.556,0.9,0.9
194_194_xxx,1.556,1.556,0.9,0.9
195_195_xxx,1.556,1.556,0.9,0.9
196_196_xxx,1.556,1.556,0.9,0.9
197_197_xxx,1.556,1.556,0.9,0.9
198_198_xxx,1.556,1.556,0.9,0.9
199_199_xxx,1.556,1.556,0.9,0.9
200_200_xxx,1.556,1.556,0.9,0.9
201_201_xxx,1.556,1.556,0.9,0.9
202_202_xxx,1.556,1.556,0.9,0.9
203_203_xxx,1.556,1.556,0.9,0.9
204_204_xxx,0.128,0.128,0.128,0.128
205_205_xxx,1.556,1.556,0.9,0.9
206_206_xxx,1.556,1.556,0.9,0.9
207_207_xxx,0.128,0.128,0.128,0.128
208_208_xxx,1.556,1.556,0.9,0.9
209_209_xxx,1.556,1.556,0.9,0.9
210_210_xxx,1.556,1.556,0.9,0.9
211_211_xxx,1.556,1.556,0.9,0.9
212_212_xxx,1.556,1.556,0.9,0.9
213_213_xxx,1.556,1.556,0.9,0.9
214_214_xxx,0.128,0.128,0.128,0.128
215_215_xxx,1.556,1.556,0.9,0.9
216_216_xxx,1.556,1.556,0.9,0.9
217_217_xxx,1.556,1.556,0.9,0.9
218_218_xxx,1.556,1.556,0.9,0.9
219_219_xxx,1.556,1.556,0.9,0.9
220_220_xxx,1.556,1.556,0.9,0.9
221_221_xxx,1.556,1.556,0.9,0.9
222_222_xxx,1.556,1.556,0.9,0.9
223_223_xxx,1.556,1.556,0.9,0.9
224_224_xxx,1.556,1.556,0.9,0.9
225_225_xxx,1.556,1.556,0.9,0.9
226_226_xxx,0.128,0.128,0.128,0.128
227_227_xxx,1.556,1.556,0.9,0.9
228_228_xxx,1.556,1.556,0.9,0.9
229_229_xxx,1.556,1.556,0.9,0.9
230_230_xxx,0.128,0.128,0.128,0.128
231_231_xxx,0.128,0.128,0.128,0.128
232_232_xxx,1.556,1.556,0.9,0.9
233_233_xxx,1.556,1.556,0.9,0.9
234_234_xxx,1.556,1.556,0.9,0.9
235_235_xxx,1.556,1.556,0.9,0.9
236_236_xxx,1.556,1.556,0.9,0.9
237_237_xxx,1.556,1.556,0.9,0.9
238_238_xxx,1.556,1.556,0.9,0.9
239_239_xxx,1.556,1.556,0.9,0.9
240_240_xxx,1.556,1.556,0.9,0.9
241_241_xxx,1.556,1.556,0.9,0.9
242_242_xxx,1.556,1.556,0.9,0.9
243_243_xxx,0.128,0.128,0.128,0.128
244_244_xxx,1.556,1.556,0.9,0.9
245_245_xxx,1.556,1.556,0.9,0.9
246_246_xxx,0.128,0.128,0.128,0.128
247_247_xxx,1.556,1.556,0.9,0.9
248_248_xxx,1.556,1.556,0.9,0.9
249_249_xxx,1.556,1.556,0.9,0.9
250_250_xxx,1.556,1.556,0.9,0.9
251_251_xxx,1.556,1.556,0.9,0.9
252_252_xxx,1.556,1.556,0.9,0.9
253_253_xxx,0.128,0.128,0.128,0.128
254_254_xxx,1.556,1.556,0.9,0.9
255_255_xxx,1.556,1.556,0.9,0.9
256_256_xxx,1.556,1.556,0.9,0.9
257_257_xxx,1.556,1.556,0.9,0.9
258_258_xxx,1.556,1.556,0.9,0.9
259_259_xxx,1.556,1.556,0.9,0.9
260_260_xxx,1.556,1.556,0.9,0.9
261_261_xxx,1.556,1.556,0.9,0.9
262_262_xxx,1.556,1.556,0.9,0.9
263_263_xxx,1.556,1.556,0.9,0.9
264_264_xxx,1.556,1.556,0.9,0.9
265_265_xxx,0.128,0.128,0.128,0.128
266_266_xxx,1.556,1.556,0.9,0.9
267_267_xxx,1.556,1.556,0.9,0.9
268_268_xxx,1.556,1.556,0.9,0.9
269_269_xxx,0.128,0.128,0.128,0.128
270_270_xxx,0.128,0.128,0.128,0.128
271_271_xxx,1.556,1.556,0.9,0.9
272_272_xxx,1.556,1.556,0.9,0.9
273_273_xxx,1.556,1.556,0.9,0.9
274_274_xxx,1.556,1.556,0.9,0.9
275_275_xxx,1.556,1.556,0.9,0.9
276_276_xxx,1.556,1.556,0.9,0.9
277_277_xxx,1.556,1.556,0.9,0.9
278_278_xxx,1.556,1.556,0.9,0.9
279_279_xxx,1.556,1.556,0.9,0.9
280_280_xxx,1.556,1.556,0.9,0.9
281_281_xxx,1.556,1.556,0.9,0.9
282_282_xxx,0.128,0.128,0.128,0.128
283_283_xxx,1.556,1.556,0.9,0.9
284_284_xxx,1.556,1.556,0.9,0.9
285_285_xxx,0.128,0.128,0.128,0.128
286_286_xxx,1.556,1.556,0.9,0.9
287_287_xxx,1.556,1.556,0.9,0.9
288_288_xxx,1.556,1.556,0.9,0.9
289_289_xxx,1.556,1.556,0.9,0.9
290_290_xxx,1.556,1.556,0.9,0.9
291_291_xxx,1.556,1.556,0.9,0.9
292_292_xxx,0.128,0.128,0.128,0.128
293_293_xxx,1.556,1.556,0.9,0.9
294_294_xxx,1.556,1.556,0.9,0.9
295_295_xxx,1.556,1.556,0.9,0.9
296_296_xxx,1.556,1.556,0.9,0.9
297_297_xxx,1.556,1.556,0.9,0.9
298_298_xxx,1.556,1.556,0.9,0.9
299_299_xxx,1.556,1.556,0.9,0.9
300_300_xxx,1.556,1.556,0.9,0.9
301_301_xxx,1.556,1.556,0.9,0.9
302_302_xxx,1.556,1.556,0.9,0.9
303_303_xxx,1.556,1.556,0.9,0.9
304_304_xxx,0.128,0.128,0.128,0.128
305_305_xxx,1.556,1.556,0.9,0.9
306_306_xxx,1.556,1.556,0.9,0.9
307_307_xxx,1.556,1.556,0.9,0.9
308_308_xxx,0.128,0.128,0.128,0.128
309_309_xxx,0.128,0.128,0.128,0.128
310_310_xxx,1.556,1.556,0.9,0.9
311_311_xxx,1.556,1.556,0.9,0.9
312_312_xxx,1.556,1.556,0.9,0.9
313_313_xxx,1.556,1.556,0.9,0.9
314_314_xxx,1.556,1.556,0.9,0.9
315_315_xxx,1.556,1.556,0.9,0.9
316_316_xxx,1.556,1.556,0.9,0.9
317_317_xxx,1.556,1.556,0.9,0.9
318_318_xxx,1.556,1.556,0.9,0.9
319_319_xxx,1.556,1.556,0.9,0.9
320_320_xxx,1.556,1.556,0.9,0.9
321_321_xxx,0.128,0.128,0.128,0.128
322_322_xxx,1.556,1.556,0.9,0.9
323_323_xxx,1.556,1.556,0.9,0.9
324_324_xxx,0.128,0.128,0.128,0.128
325_325_xxx,1.556,1.556,0.9,0.9
326_326_xxx,1.556,1.556,0.9,0.9
327_327_xxx,1.556,1.556,0.9,0.9
328_328_xxx,1.556,1.556,0.9,0.9
329_329_xxx,1.556,1.556,0.9,0.9
330_330_xxx,1.556,1.556,0.9,0.9
331_331_xxx,0.128,0.128,0.128,0.128
332_332_xxx,1.556,1.556,0.9,0.9
333_333_xxx,1.556,1.556,0.9,0.9
334_334_xxx,1.556,1.556,0.9,0.9
335_335_xxx,1.556,1.556,0.9,0.9
336_336_xxx,1.556,1.556,0.9,0.9
337_337_xxx,1.556,1.556,0.9,0.9
338_338_xxx,1.556,1.556,0.9,0.9
339_339_xxx,1.556,1.556,0.9,0.9
340_340_xxx,1.556,1.556,0.9,0.9
341_341_xxx,1.556,1.556,0.9,0.9
342_342_xxx,1.556,1.556,0.9,0.9
343_343_xxx,0.128,0.128,0.128,0.128
344_344_xxx,1.556,1.556,0.9,0.9
345_345_xxx,1.556,1.556,0.9,0.9
346_346_xxx,1.556,1.556,0.9,0.9
347_347_xxx,0.128,0.128,0.128,0.128
348_348_xxx,0.128,0.128,0.128,0.128
349_349_xxx,1.556,1.556,0.9,0.9
350_350_xxx,1.556,1.556,0.9,0.9
351_351_xxx,1.556,1.556,0.9,0.9
352_352_xxx,1.556,1.556,0.9,0.9
353_353_xxx,1.556,1.556,0.9,0.9
354_354_xxx,1.556,1.556,0.9,0.9
355_355_xxx,1.556,1.556,0.9,0.9
356_356_xxx,1.556,1.556,0.9,0.9
357_357_xxx,1.556,1.556,0.9,0.9
358_358_xxx,1.556,1.556,0.9,0.9
359_359_xxx,1.556,1.556,0.9,0.9
360_360_xxx,0.128,0.128,0.128,0.128
361_361_xxx,1.556,1.556,0.9,0.9
362_362_xxx,1.556,1.556,0.9,0.9
363_363_xxx,0.128,0.128,0.128,0.128
364_364_xxx,1.556,1.556,0.9,0.9
365_365_xxx,1.556,1.556,0.9,0.9
366_366_xxx,1.556,1.556,0.9,0.9
367_367_xxx,1.556,1.556,0.9,0.9
368_368_xxx,1.556,1.556,0.9,0.9
369_369_xxx,1.556,1.556,0.9,0.9
370_370_xxx,0.128,0.128,0.128,0.128
371_371_xxx,1.556,1.556,0.9,0.9
372_372_xxx,1.556,1.556,0.9,0.9
373_373_xxx,1.556,1.556,0.9,0.9
374_374_xxx,1.556,1.556,0.9,0.9
375_375_xxx,1.556,1.556,0.9,0.9
376_376_xxx,1.556,1.556,0.9,0.9
377_377_xxx,1.556,1.556,0.9,0.9
378_378_xxx,1.556,1.556,0.9,0.9
379_379_xxx,1.556,1.556,0.9,0.9
380_380_xxx,1.556,1.556,0.9,0.9
381_381_xxx,1.556,1.556,0.9,0.9
382_382_xxx,0.128,0.128,0.128,0.128
383_383_xxx,1.556,1.556,0.9,0.9
384_384_xxx,1.556,1.556,0.9,0.9
385_385_xxx,1.556,1.556,0.9,0.9
386_386_xxx,0.128,0.128,0.128,0.128
387_387_xxx,0.128,0.128,0.128,0.128
388_388_xxx,1.556,1.556,0.9,0.9
389_389_xxx,1.556,1.556,0.9,0.9
390_390_xxx,1.556,1.556,0.9,0.9
391_391_xxx,1.556,1.556,0.9,0.9
392_392_xxx,1.556,1.556,0.9,0.9
393_393_xxx,1.556,1.556,0.9,0.9
394_394_xxx,1.556,1.556,0.9,0.9
395_395_xxx,1.556,1.556,0.9,0.9
396_396_xxx,1.556,1.556,0.9,0.9
397_397_xxx,1.556,1.556,0.9,0.9
398_398_xxx,1.556,1.556,0.9,0.9
399_399_xxx,0.128,0.128,0.128,0.128
400_400_xxx,1.556,1.556,0.9,0.9
401_401_xxx,1.556,1.556,0.9,0.9
402_402_xxx,0.128,0.128,0.128,0.128
403_403_xxx,1.556,1.556,0.9,0.9
404_404_xxx,1.556,1.556,0.9,0.9
405_405_xxx,1.556,1.556,0.9,0.9
406_406_xxx,1.556,1.556,0.9,0.9
407_407_xxx,1.556,1.556,0.9,0.9
408_408_xxx,1.556,1.556,0.9,0.9
409_409_xxx,0.128,0.128,0.128,0.128
410_410_xxx,1.556,1.556,0.9,0.9
411_411_xxx,1.556,1.556,0.9,0.9
412_412_xxx,1.556,1.556,0.9,0.9
413_413_xxx,1.556,1.556,0.9,0.9
414_414_xxx,1.556,1.556,0.9,0.9
415_415_xxx,1.556,1.556,0.9,0.9
416_416_xxx,1.556,1.556,0.9,0.9
417_417_xxx,1.556,1.556,0.9,0.9
418_418_xxx,1.556,1.556,0.9,0.9
419_419_xxx,1.556,1.556,0.9,0.9
420_420_xxx,1.556,1.556,0.9,0.9
421_421_xxx,0.128,0.128,0.128,0.128
422_422_xxx,1.556,1.556,0.9,0.9
423_423_xxx,1.556,1.556,0.9,0.9
424_424_xxx,1.556,1.556,0.9,0.9
425_425_xxx,0.128,0.128,0.128,0.128
426_426_xxx,0.128,0.128,0.128,0.128
427_427_xxx,1.556,1.556,0.9,0.9
428_428_xxx,1.556,1.556,0.9,0.9
429_429_xxx,1.556,1.556,0.9,0.9
430_430_xxx,1.556,1.556,0.9,0.9
431_431_xxx,1.556,1.556,0.9,0.9
432_432_xxx,1.556,1.556,0.9,0.9
433_433_xxx,1.556,1.556,0.9,0.9
434_434_xxx,1.556,1.556,0.9,0.9
435_435_xxx,1.556,1.556,0.9,0.9
436_436_xxx,1.556,1.556,0.9,0.9
437_437_xxx,1.556,1.556,0.9,0.9
438_438_xxx,0.128,0.128,0.128,0.128
439_439_xxx,1.556,1.556,0.9,0.9
440_440_xxx,1.556,1.556,0.9,0.9
441_441_xxx,0.128,0.128,0.128,0.128
442_442_xxx,1.556,1.556,0.9,0.9
443_443_xxx,1.556,1.556,0.9,0.9
444_444_xxx,1.556,1.556,0.9,0.9
445_445_xxx,1.556,1.556,0.9,0.9
446_446_xxx,1.556,1.556,0.9,0.9
447_447_xxx,1.556,1.556,0.9,0.9
448_448_xxx,0.128,0.128,0.128,0.128
449_449_xxx,1.556,1.556,0.9,0.9
450_450_xxx,1.556,1.556,0.9,0.9
451_451_xxx,1.556,1.556,0.9,0.9
452_452_xxx,1.556,1.556,0.9,0.9
453_453_xxx,1.556,1.556,0.9,0.9
454_454_xxx,1.556,1.556,0.9,0.9
455_455_xxx,1.556,1.556,0.9,0.9
456_456_xxx,1.556,1.556,0.9,0.9
457_457_xxx,1.556,1.556,0.9,0.9
458_458_xxx,1.556,1.556,0.9,0.9
459_459_xxx,1.556,1.556,0.9,0.9
460_460_xxx,0.128,0.128,0.128,0.128
461_461_xxx,1.556,1.556,0.9,0.9
462_462_xxx,1.556,1.556,0.9,0.9
463_463_xxx,1.556,1.556,0.9,0.9
464_464_xxx,0.128,0.128,0.128,0.128
465_465_xxx,0.128,0.128,0.128,0.128
466_466_xxx,1.556,1.556,0.9,0.9
467_467_xxx,1.556,1.556,0.9,0.9
468_468_xxx,1.556,1.556,0.9,0.9
469_469_xxx,1.556,1.556,0.9,0.9
470_470_xxx,1.556,1.556,0.9,0.9
471_471_xxx,1.556,1.556,0.9,0.9
472_472_xxx,1.556,1.556,0.9,0.9
473_473_xxx,1.556,1.556,0.9,0.9
474_474_xxx,1.556,1.556,0.9,0.9
475_475_xxx,1.556,1.556,0.9,0.9
476_476_xxx,1.556,1.556,0.9,0.9
477_477_xxx,0.128,0.128,0.128,0.128
478_478_xxx,1.556,1.556,0.9,0.9
479_479_xxx,1.556,1.556,0.9,0.9
480_480_xxx,0.128,0.128,0.128,0.128
481_481_xxx,1.556,1.556,0.9,0.9
482_482_xxx,1.556,1.556,0.9,0.9
483_483_xxx,1.556,1.556,0.9,0.9
484_484_xxx,1.556,1.556,0.9,0.9
485_485_xxx,1.556,1.556,0.9,0.9
486_486_xxx,1.556,1.556,0.9,0.9
487_487_xxx,0.128,0.128,0.128,0.128
488_488_xxx,1.556,1.556,0.9,0.9
489_489_xxx,1.556,1.556,0.9,0.9
490_490_xxx,1.556,1.556,0.9,0.9
491_491_xxx,1.556,1.556,0.9,0.9
492_492_xxx,1.556,1.556,0.9,0.9
493_493_xxx,1.556,1.556,0.9,0.9
494_494_xxx,1.556,1.556,0.9,0.9
495_495_xxx,1.556,1.556,0.9,0.9
496_496_xxx,1.556,1.556,0.9,0.9
497_497_xxx,1.556,1.556,0.9,0.9
498_498_xxx,1.556,1.556,0.9,0.9
499_499_xxx,0.128,0.128,0.128,0.128
500_500_xxx,1.556,1.556,0.9,0.9
501_501_xxx,1.556,1.556,0.9,0.9
502_502_xxx,1.556,1.556,0.9,0.9
503_503_xxx,0.128,0.128,0.128,0.128
504_504_xxx,0.128,0.128,0.128,0.128
505_505_xxx,1.556,1.556,0.9,0.9
506_506_xxx,1.556,1.556,0.9,0.9
507_507_xxx,1.556,1.556,0.9,0.9
508_508_xxx,1.556,1.556,0.9,0.9
509_509_xxx,1.556,1.556,0.9,0.9
510_510_xxx,1.556,1.556,0.9,0.9
511_511_xxx,1.556,1.556,0.9,0.9
512_512_xxx,1.556,1.556,0.9,0.9
513_513_xxx,1.556,1.556,0.9,0.9
514_514_xxx,1.556,1.556,0.9,0.9
515_515_xxx,1.556,1.556,0.9,0.9
516_516_xxx,0.128,0.128,0.128,0.128
517_517_xxx,1.556,1.556,0.9,0.9
518_518_xxx,1.556,1.556,0.9,0.9
519_519_xxx,0.128,0.128,0.128,0.128
520_520_xxx,1.556,1.556,0.9,0.9
521_521_xxx,1.556,1.556,0.9,0.9
522_522_xxx,1.556,1.556,0.9,0.9
523_523_xxx,1.556,1.556,0.9,0.9
524_524_xxx,1.556,1.556,0.9,0.9
525_525_xxx,1.556,1.556,0.9,0.9
526_526_xxx,0.128,0.128,0.128,0.128
527_527_xxx,1.556,1.556,0.9,0.9
528_528_xxx,1.556,1.556,0.9,0.9
529_529_xxx,1.556,1.556,0.9,0.9
530_530_xxx,1.556,1.556,0.9,0.9
531_531_xxx,1.556,1.556,0.9,0.9
532_532_xxx,1.556,1.556,0.9,0.9
533_533_xxx,1.556,1.556,0.9,0.9
534_534_xxx,1.556,1.556,0.9,0.9
535_535_xxx,1.556,1.556,0.9,0.9
536_536_xxx,1.556,1.556,0.9,0.9
537_537_xxx,1.556,1.556,0.9,0.9
538_538_xxx,0.128,0.128,0.128,0.128
539_539_xxx,1.556,1.556,0.9,0.9
540_540_xxx,1.556,1.556,0.9,0.9
541_541_xxx,1.556,1.556,0.9,0.9
542_542_xxx,0.128,0.128,0.128,0.128
543_543_xxx,0.128,0.128,0.128,0.128
544_544_xxx,1.556,1.556,0.9,0.9
545_545_xxx,1.556,1.556,0.9,0.9
546_546_xxx,1.556,1.556,0.9,0.9
547_547_xxx,1.556,1.556,0.9,0.9
548_548_xxx,1.556,1.556,0.9,0.9
549_549_xxx,1.556,1.556,0.9,0.9
550_550_xxx,1.556,1.556,0.9,0.9
551_551_xxx,1.556,1.556,0.9,0.9
552_552_xxx,1.556,1.556,0.9,0.9
553_553_xxx,1.556,1.556,0.9,0.9
554_554_xxx,1.556,1.556,0.9,0.9
555_555_xxx,0.128,0.128,0.128,0.128
556_556_xxx,1.556,1.556,0.9,0.9
557_557_xxx,1.556,1.556,0.9,0.9
558_558_xxx,0.128,0.128,0.128,0.128
559_559_xxx,1.556,1.556,0.9,0.9
560_560_xxx,1.556,1.556,0.9,0.9
561_561_xxx,1.556,1.556,0.9,0.9
562_562_xxx,1.556,1.556,0.9,0.9
563_563_xxx,1.556,1.556,0.9,0.9
564_564_xxx,1.556,1.556,0.9,0.9
565_565_xxx,0.128,0.128,0.128,0.128
566_566_xxx,1.556,1.556,0.9,0.9
567_567_xxx,1.556,1.556,0.9,0.9
568_568_xxx,1.556,1.556,0.9,0.9
569_569_xxx,1.556,1.556,0.9,0.9
570_570_xxx,1.556,1.556,0.9,0.9
571_571_xxx,1.556,1.556,0.9,0.9
572_572_xxx,1.556,1.556,0.9,0.9
573_573_xxx,1.556,1.556,0.9,0.9
574_574_xxx,1.556,1.556,0.9,0.9
575_575_xxx,1.556,1.556,0.9,0.9
576_576_xxx,1.556,1.556,0.9,0.9
577_577_xxx,0.128,0.128,0.128,0.128
578_578_xxx,1.556,1.556,0.9,0.9
579_579_xxx,1.556,1.556,0.9,0.9
580_580_xxx,1.556,1.556,0.9,0.9
581_581_xxx,0.128,0.128,0.128,0.128
582_582_xxx,0.128,0.128,0.128,0.128
